order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
371,46,172,Bisi Bele Bath,2024-01-14,09:19:12,Delivered,2992.49
372,379,167,Fries,2024-05-22,01:21:12,Delivered,507.15
373,110,162,Mango Lassi,2024-08-06,05:06:38,Delivered,3388.75
374,294,180,Upma,2024-08-20,01:06:30,Delivered,564.66
375,241,121,Special Chicken Biryani,2025-03-28,05:26:20,On the way,1880.69
376,133,151,"Dal Makhani, Naan",2024-09-09,02:41:31,Delivered,772.88
377,412,153,All American Burger,2025-03-21,10:11:37,Delivered,3456.12
378,232,155,Chicken Biryani,2024-02-27,09:04:53,Delivered,339.08
379,395,129,Chicken Tikka Roll,2024-04-04,06:27:32,Delivered,3310.96
380,15,125,Sizzler,2025-03-05,11:18:46,Delivered,1884.16
381,57,122,Seekh Kebab,2025-01-07,11:23:32,Delivered,2431.37
382,395,102,Chicken Tikka Roll,2024-06-09,08:25:32,Cancelled,973.41
383,382,113,Guntur Idli,2025-04-03,02:42:53,Delivered,809.38
384,206,188,Chelo Kebab,2024-01-23,11:58:36,Delivered,1713.96
385,469,166,Bisi Bele Bath,2024-11-27,15:59:10,Delivered,1506.07
386,202,186,Grill Chicken,2024-08-26,15:24:47,Delivered,2984.56
387,464,124,"Idli, Vada",2024-08-27,15:07:37,Delivered,3293.74
388,11,114,Baida Roti,2024-02-27,07:50:32,Delivered,1626.81
389,203,115,Ghee Roast Dosa,2024-02-08,12:33:06,Delivered,1382.98
390,493,115,Seekh Kebab,2024-02-26,22:03:03,Delivered,3082.52
391,392,120,Chicken Steak,2025-07-08,04:59:55,Delivered,1480.37
392,481,108,Mango Lassi,2025-08-25,17:14:16,Preparing,3859.41
393,129,145,Seekh Kebab,2025-01-09,12:12:04,Delivered,1537.39
394,161,176,"Idli, Vada",2025-06-17,19:22:30,Delivered,3240.72
395,400,143,Bisi Bele Bath,2024-12-24,12:18:25,Delivered,799.54
396,115,185,Chicken Steak,2025-04-21,06:51:00,Delivered,3457.53
397,248,112,Filter Coffee,2024-06-11,19:39:29,Delivered,2718.58
398,196,147,Chicken 65,2024-11-02,05:50:59,Delivered,3276.09
399,400,149,Tasting Menu,2024-06-28,08:20:26,Preparing,2625.57
400,450,156,Tandoori Paneer Burger,2024-10-28,05:24:35,Delivered,405.96
401,8,171,All American Burger,2024-04-13,14:00:22,Preparing,2058.26
402,177,109,Upma,2025-06-30,13:12:11,Delivered,2441.7
403,165,102,Chicken Biryani,2025-06-06,08:28:08,Delivered,1210.56
404,178,181,Ghee Roast Dosa,2025-04-03,17:37:07,Delivered,2820.68
405,336,129,"Parotta, Salna",2024-11-05,11:24:31,Delivered,3947
406,362,200,Chicken Steak,2024-09-30,23:27:58,Delivered,1679.27
407,412,178,Seekh Kebab,2025-09-13,11:23:52,Delivered,2117.46
408,229,178,Chicken 65,2025-05-29,03:22:41,Preparing,2289.83
409,287,131,Masala Dosa,2024-12-11,05:58:18,Cancelled,2061.89
410,353,150,Chicken Tikka Roll,2024-06-23,13:13:26,Delivered,1430.76
411,362,185,Chicken Steak,2024-01-05,03:45:24,Delivered,880.94
412,154,171,Masala Dosa,2024-04-09,16:45:13,Delivered,1037.35
413,71,155,Special Chicken Biryani,2024-12-15,11:14:26,Cancelled,3290.48
414,315,159,Butter Chicken,2024-03-20,16:52:51,Cancelled,3954.98
415,230,119,Masala Dosa,2024-10-18,03:05:27,Delivered,3879.25
416,159,110,Rava Idli,2025-03-10,11:21:49,Delivered,1119.22
417,149,141,Baida Roti,2024-05-31,16:00:32,Delivered,3253.54
418,84,123,"Dal Makhani, Naan",2025-04-11,04:03:14,Delivered,1258.85
419,99,199,All American Burger,2025-05-29,09:11:44,Delivered,3505.77
420,235,157,Chicken 65,2024-02-29,13:41:50,Delivered,661.34
421,311,179,"Idli, Vada",2025-09-20,00:58:59,Delivered,1205.31
422,105,154,Paper Roast Dosa,2024-06-27,20:42:20,Delivered,866.2
423,187,146,Bisi Bele Bath,2024-04-06,05:31:34,Delivered,253.33
424,182,136,Sizzler,2025-02-18,20:35:00,Delivered,1358.16
425,310,101,Chicken Steak,2025-02-28,04:14:24,Delivered,3312.39
426,155,113,Baida Roti,2024-08-17,19:07:35,Delivered,2518.38
427,32,145,Family Combo,2024-08-27,11:39:44,Delivered,3171.74
428,475,199,Mango Lassi,2024-01-08,10:30:13,Delivered,3314.83
429,379,101,Chilli Chicken,2024-03-21,16:10:44,Delivered,449.79
430,286,104,Paper Roast Dosa,2024-03-09,00:15:44,Preparing,2890.43
431,365,174,Mutton Korma,2024-12-20,14:55:45,Delivered,2604.89
432,383,171,"Idli, Vada",2025-04-16,02:16:50,Delivered,2249.41
433,452,197,All American Burger,2024-01-06,06:48:06,Delivered,2880.93
434,217,179,Chilli Chicken,2024-09-18,10:49:24,Delivered,371.02
435,482,168,Double Masala Biryani,2025-05-10,01:41:29,Delivered,1810.08
436,293,185,Mutton Biryani,2024-06-08,18:47:33,Delivered,2574.25
437,492,115,"Idli, Vada",2025-07-04,11:53:33,Preparing,2724.09
438,465,158,Steam Dosa,2024-07-18,08:19:10,Delivered,3161.24
439,446,110,Mutton Samosa,2024-11-29,23:18:53,Delivered,3225.59
440,433,111,Ghee Roast Dosa,2024-12-31,18:10:31,On the way,2270.37
441,259,169,Upma,2025-08-15,07:37:15,Delivered,609.32
442,220,156,Family Combo,2024-08-24,03:44:17,Delivered,3932.65
443,461,112,Family Combo,2024-06-11,09:15:12,Delivered,1699.96
444,163,195,Poori Masala,2025-07-30,08:49:13,Preparing,3068.6
445,430,162,Mixed Grill Platter,2024-02-13,06:39:40,Delivered,2764.67
446,347,181,Double Masala Biryani,2025-01-04,10:47:00,Delivered,2900.98
447,200,198,"Dal Makhani, Naan",2024-01-20,10:07:23,Delivered,2826.82
448,470,163,Poori Masala,2025-07-30,13:36:38,Delivered,1966.49
449,84,115,Filter Coffee,2024-11-14,20:01:26,Delivered,1469.73
450,440,145,Mutton Seekh Roll,2024-12-14,18:09:42,Delivered,2482.99
451,57,170,Mutton Seekh Roll,2024-01-07,09:22:04,Delivered,444.49
452,440,198,Butter Chicken,2024-08-29,17:16:28,Delivered,3836.96
453,263,103,Mixed Grill Platter,2025-09-06,19:31:04,Delivered,3874.65
454,26,181,Mixed Grill Platter,2024-02-16,10:59:35,Delivered,1348.78
455,332,117,Veg Biryani,2024-10-16,15:15:16,Delivered,3833.02
456,237,158,Filter Coffee,2024-01-23,03:20:14,On the way,579.65
457,67,185,Seekh Kebab,2025-09-17,02:25:26,Delivered,3373.52
458,407,180,Special Chicken Biryani,2025-03-16,11:24:15,Preparing,2611.67
459,84,126,Double Masala Biryani,2024-10-09,14:04:14,Delivered,3441.74
460,343,194,Rava Idli,2024-11-04,07:21:21,Delivered,1901.57
461,317,138,Veg Biryani,2024-08-25,10:39:46,Delivered,3387.43
462,247,191,All American Burger,2025-01-04,11:45:05,Delivered,184.43
463,495,192,"Dal Makhani, Naan",2025-02-04,08:53:34,Cancelled,2567.8
464,350,165,Butter Chicken,2024-09-15,06:44:47,Delivered,3605.53
465,287,133,"Parotta, Salna",2024-05-27,15:23:46,Delivered,3165.88
466,296,165,Fries,2024-02-10,16:35:11,Delivered,459.52
467,332,128,Mutton Korma,2024-07-23,04:02:04,Cancelled,144.08
468,469,175,Keema Pav,2024-03-28,12:02:15,Delivered,1379.13
469,287,122,Fries,2025-09-24,04:14:30,On the way,1173.94
470,122,167,Paper Roast Dosa,2024-04-14,11:47:11,Delivered,318.51
471,72,143,Fries,2025-07-04,23:47:56,Delivered,450.79
472,264,103,Tandoori Chicken,2025-01-19,02:52:58,Delivered,3801.67
473,241,126,Fish Biryani,2025-09-23,00:04:16,Delivered,380.01
474,335,172,Mutton Samosa,2024-04-26,14:08:33,Delivered,1049.71
475,81,128,Baida Roti,2024-06-10,23:29:21,Delivered,565.82
476,309,176,Filter Coffee,2025-03-27,06:52:59,Cancelled,2880.14
477,147,175,Family Combo,2025-07-17,12:04:29,Delivered,279.58
478,389,122,Mango Lassi,2025-07-29,08:04:09,Cancelled,2137.17
479,151,196,Tandoori Chicken,2025-08-21,06:08:48,Delivered,1071.8
480,84,173,Upma,2024-03-28,14:47:56,Delivered,1732.57
481,79,163,Masala Dosa,2024-05-11,02:23:16,Delivered,1217.39
482,218,118,Tasting Menu,2024-04-21,20:21:58,Delivered,3881.57
483,3,175,Chicken Steak,2025-09-26,23:24:06,Preparing,3942.59
484,291,185,Grill Chicken,2025-01-15,09:15:59,Delivered,3331.06
485,287,179,Seekh Kebab,2024-03-17,08:48:33,Cancelled,1996.38
486,361,168,Masala Dosa,2024-07-08,16:51:15,Delivered,2912.09
487,368,141,Double Masala Biryani,2024-08-30,13:01:57,Delivered,182.36
488,158,159,Steam Dosa,2025-05-09,12:10:03,Cancelled,746.07
489,458,154,Grill Chicken,2024-02-03,02:50:26,Delivered,1872.13
490,347,144,Keema Pav,2025-05-09,21:31:14,Cancelled,816.8
491,21,106,Chicken Biryani,2025-05-31,06:03:42,Cancelled,1641.6
492,299,115,Bisi Bele Bath,2025-04-02,12:18:33,Delivered,95.69
493,159,174,Fish Biryani,2024-01-21,18:18:00,Preparing,2481.01
494,187,124,Poori Masala,2024-08-13,08:29:22,Delivered,3704.03
495,334,167,Keema Pav,2024-11-22,12:51:39,Delivered,1610.92
496,247,134,Guntur Idli,2024-04-10,12:08:38,Delivered,1628.89
497,392,143,Fish Biryani,2024-10-17,21:51:39,Delivered,2208.74
498,283,113,Chilli Chicken,2024-02-18,22:13:15,Delivered,1744.98
499,115,131,Ghee Roast Dosa,2024-11-17,20:57:43,Delivered,575.13
500,140,126,Keema Pav,2024-06-20,02:27:27,Delivered,1138.12
501,193,115,Rava Idli,2024-01-05,16:02:52,Cancelled,2930.73
502,304,116,Keema Pav,2025-07-13,20:05:35,Delivered,3266.64
503,463,188,Chicken Steak,2025-02-10,13:46:18,On the way,3596.27
504,93,150,Peri Peri Burger,2024-03-29,04:43:41,Delivered,3236.54
505,44,167,Chicken Tikka Roll,2025-02-04,11:38:47,Preparing,3786.86
506,448,176,Grill Chicken,2024-07-10,06:44:03,Delivered,415.71
507,213,180,Tandoori Chicken,2024-03-15,05:11:06,Delivered,3093.32
508,283,102,Filter Coffee,2024-04-10,14:42:21,Delivered,2031.5
509,118,184,All American Burger,2025-01-15,05:42:12,Delivered,2413.83
510,420,164,Lamb Burger,2025-06-02,18:50:20,Delivered,3452.5
511,326,106,Tasting Menu,2024-04-28,12:36:38,Delivered,3301.48
512,71,118,Family Combo,2025-08-30,00:35:11,Delivered,2963.21
513,57,174,Butter Chicken,2025-05-04,09:17:05,Delivered,1480.15
514,279,130,Fish Biryani,2024-04-27,20:20:58,Delivered,1633.5
515,166,159,Mutton Seekh Roll,2025-03-25,18:47:56,Delivered,1991.73
516,474,145,"Idli, Vada",2024-02-12,05:29:42,Delivered,2474.17
517,276,157,"Idli, Vada",2025-08-14,00:09:07,Delivered,719.48
518,429,150,Chicken Steak,2024-05-14,01:47:01,Delivered,2598.87
519,313,111,Mutton Korma,2025-06-14,12:43:35,Delivered,1660.59
520,147,168,Tandoori Chicken,2024-07-03,00:03:42,Delivered,2592.67
521,34,110,Fish Biryani,2025-08-21,07:33:18,Delivered,2418.35
522,454,167,Double Masala Biryani,2024-10-06,18:17:49,Delivered,171.69
523,426,180,Baida Roti,2024-02-01,21:50:01,Delivered,1415
524,380,133,Special Chicken Biryani,2025-08-03,10:45:56,Delivered,3498.64
525,390,129,"Dal Makhani, Naan",2025-07-09,15:42:29,Cancelled,2691
526,497,177,Mutton Biryani,2024-06-15,22:16:08,Cancelled,255.24
527,223,159,Lamb Burger,2024-01-07,06:08:49,Cancelled,2108.21
528,317,109,Rava Idli,2024-03-28,20:19:42,Delivered,3359.37
529,399,171,Mutton Korma,2024-08-25,18:35:33,Delivered,2851.75
530,327,110,Fries,2024-10-31,19:47:10,Delivered,3050.6
531,180,130,"Idli, Vada",2025-02-23,15:42:57,Delivered,2935.36
532,306,120,Steam Dosa,2025-08-16,12:22:36,Delivered,914.78
533,10,139,Mutton Korma,2025-09-02,14:52:02,Cancelled,102.02
534,375,140,Rava Idli,2025-08-31,23:13:05,Delivered,3899.84
535,192,117,"Parotta, Salna",2024-08-06,17:04:23,Delivered,505.29
536,165,149,Seekh Kebab,2024-01-14,16:32:11,Delivered,2058.52
537,174,102,Chicken Steak,2025-02-18,05:24:06,Delivered,1709.99
538,452,144,Chicken 65,2025-04-03,18:55:29,Delivered,1253.66
539,119,196,Tasting Menu,2024-04-05,02:16:33,Delivered,1323.68
540,349,158,Fries,2025-01-05,12:58:10,Delivered,1274.2
541,152,102,Sizzler,2025-09-06,03:47:14,Delivered,1567.51
542,300,195,Chicken Biryani,2025-09-02,15:03:54,Cancelled,2082.36
543,497,183,"Dal Makhani, Naan",2024-11-19,16:55:41,Delivered,359.69
544,360,129,Veg Biryani,2025-09-20,11:28:43,Delivered,2576.81
545,448,189,Masala Dosa,2025-04-21,00:40:53,Delivered,2833.46
546,151,130,Chicken Tikka Roll,2024-08-01,11:07:44,Delivered,218.65
547,368,199,Butter Chicken,2024-11-08,02:09:30,Delivered,3574.13
548,384,130,Mutton Korma,2024-10-08,20:51:25,Delivered,1517.27
549,469,114,Chicken Biryani,2025-01-03,16:44:47,Delivered,183.91
550,365,190,"Idli, Vada",2025-06-16,03:02:54,Delivered,3125.59
551,8,177,Mutton Biryani,2025-01-02,03:50:33,Cancelled,3910.9
552,403,163,Tasting Menu,2024-05-08,01:57:28,Delivered,515.2
553,218,124,Mutton Samosa,2025-08-05,15:51:05,Delivered,3152.01
554,111,187,"Dal Makhani, Naan",2025-08-23,23:54:44,Cancelled,3250.86
555,64,125,Ghee Roast Dosa,2025-03-03,19:02:54,Delivered,2980.25
556,28,175,Baida Roti,2025-04-25,12:20:37,Delivered,3588.47
557,359,108,Mango Lassi,2024-01-21,08:53:40,Delivered,945.4
558,303,176,Filter Coffee,2025-06-17,12:35:47,Delivered,382.1
559,175,167,Mutton Biryani,2025-01-22,10:05:28,Preparing,336.84
560,459,137,Chicken 65,2025-09-25,20:35:13,Cancelled,2705.19
561,61,166,Fish Biryani,2025-09-21,20:47:37,Cancelled,3526.15
562,88,129,"Parotta, Salna",2025-05-02,11:55:47,Delivered,1728.71
563,43,139,Filter Coffee,2024-01-18,19:32:52,Delivered,1640.47
564,300,174,Mutton Biryani,2024-04-03,04:10:12,Delivered,160.37
565,122,192,Chicken Biryani,2024-01-10,01:37:33,Delivered,1577.55
566,499,144,All American Burger,2024-04-03,14:45:12,Delivered,606.96
567,474,117,Steam Dosa,2025-07-21,05:34:46,Delivered,2265.24
568,58,153,Pongal,2024-05-23,22:59:18,Delivered,946.73
569,292,109,Guntur Idli,2024-01-17,11:07:54,Preparing,352.66
570,460,153,Upma,2024-10-19,21:25:11,Delivered,3555.01
571,433,123,Keema Pav,2025-08-27,10:09:27,Delivered,1632.83
572,488,132,All American Burger,2025-03-24,22:58:48,Delivered,1272.51
573,314,101,Lamb Burger,2025-05-05,16:11:28,Preparing,1581.55
574,459,179,Ferrero Rocher Shake,2024-08-10,19:30:43,Delivered,302.21
575,392,115,Chilli Chicken,2025-05-15,14:35:12,Cancelled,326.91
576,353,170,Double Masala Biryani,2024-10-08,20:09:36,Delivered,3365.26
577,124,116,Chicken 65,2025-04-06,21:45:35,Delivered,96.39
578,498,176,Chicken Steak,2024-01-20,00:58:02,Delivered,1103.97
579,377,105,Family Combo,2024-11-26,07:44:42,Delivered,3501.23
580,324,166,Grill Chicken,2024-04-24,09:30:12,Delivered,683.84
581,236,123,Mixed Grill Platter,2025-04-18,10:03:56,Delivered,1760.2
582,271,190,Fish Biryani,2025-02-23,01:07:33,Delivered,400.34
583,241,110,Bisi Bele Bath,2025-03-10,11:45:18,Delivered,2947.38
584,49,182,Double Masala Biryani,2025-02-21,11:53:28,Delivered,1938.73
585,108,114,Chicken 65,2025-07-09,21:19:43,Delivered,586
586,311,153,Guntur Idli,2024-10-10,20:32:37,Delivered,659.48
587,384,118,Paper Roast Dosa,2024-05-25,05:59:47,Preparing,1432.28
588,251,186,Baida Roti,2024-09-24,05:02:06,Delivered,1636.95
589,390,193,Tandoori Chicken,2025-03-14,01:54:07,Delivered,2668.99
590,157,135,"Parotta, Salna",2025-05-16,21:39:17,Delivered,2280.36
591,401,179,Chicken Tikka Roll,2024-05-11,07:09:26,Delivered,2915.68
592,234,147,Tandoori Paneer Burger,2025-04-23,07:23:22,Delivered,805.82
593,104,122,Sizzler,2024-10-18,22:28:44,Delivered,1054.41
594,211,124,Sizzler,2025-08-17,19:12:32,Cancelled,1330.04
595,172,128,Mutton Seekh Roll,2024-03-17,19:38:59,Delivered,2363.26
596,129,121,All American Burger,2024-04-11,02:42:26,Preparing,1507.8
597,133,116,"Idli, Vada",2025-01-26,13:12:51,Delivered,3958.4
598,405,197,Veg Biryani,2024-05-10,22:52:36,Delivered,2601.6
599,88,105,Family Combo,2025-06-25,18:35:19,Delivered,2957.92
600,424,137,Bisi Bele Bath,2024-07-09,00:42:51,Delivered,1941.89
601,120,189,Chilli Chicken,2025-02-09,20:48:50,Delivered,1652.27
602,136,193,Baida Roti,2025-07-12,21:52:34,Cancelled,2159.62
603,466,117,Special Chicken Biryani,2025-09-24,03:33:50,Delivered,540.87
604,352,113,Baida Roti,2025-01-02,18:38:41,Cancelled,2203.46
605,266,176,Paper Roast Dosa,2025-05-04,14:48:17,Delivered,3628.8
606,287,127,Double Masala Biryani,2025-07-24,15:44:06,Delivered,3422.56
607,67,195,Family Combo,2024-10-28,04:20:05,Delivered,1008.36
608,216,185,Tandoori Paneer Burger,2025-05-17,01:48:46,Delivered,3828.3
609,478,135,Chicken Tikka Roll,2024-05-24,04:15:10,Delivered,3139.04
610,425,114,"Dal Makhani, Naan",2025-08-06,02:42:41,Delivered,214.81
611,257,134,Mutton Biryani,2024-09-09,06:03:44,Delivered,319.05
612,292,184,Grill Chicken,2025-01-16,18:39:02,Delivered,520.87
613,387,158,Mango Lassi,2025-08-17,15:00:17,Delivered,622.82
614,363,125,Ferrero Rocher Shake,2025-09-21,22:04:01,Delivered,1009.09
615,434,114,Mutton Seekh Roll,2024-10-29,18:38:58,Delivered,1416.62
616,123,174,Double Masala Biryani,2024-01-26,21:41:58,Cancelled,1817.59
617,252,124,Baida Roti,2025-01-07,14:19:59,Cancelled,2223.63
618,18,123,Sizzler,2024-07-30,13:47:43,Delivered,2985.57
619,472,191,Baida Roti,2024-03-26,23:36:07,Delivered,3563.57
620,55,114,Upma,2024-02-29,03:32:29,Delivered,2952.47
621,42,112,Ghee Roast Dosa,2025-04-14,23:08:50,Delivered,111.41
622,52,140,Guntur Idli,2025-06-30,06:27:27,Delivered,474.38
623,27,132,Rava Idli,2025-05-14,07:56:09,Preparing,2549.75
624,464,169,Mixed Grill Platter,2025-05-17,13:40:31,Delivered,2163.93
625,39,169,Bisi Bele Bath,2024-11-09,04:12:13,Delivered,183.11
626,318,185,"Idli, Vada",2025-02-20,22:40:32,Delivered,2885.44
627,312,179,Sizzler,2025-02-11,12:52:13,Delivered,2958.59
628,302,149,Family Combo,2024-09-24,06:05:23,Delivered,560.63
629,77,184,Tandoori Paneer Burger,2025-03-26,18:11:24,Delivered,1568
630,423,133,Filter Coffee,2024-06-03,16:09:07,Delivered,967.98
631,27,119,Pongal,2024-04-21,20:32:22,Delivered,3964.69
632,441,162,"Parotta, Salna",2024-08-30,23:48:20,Delivered,1662.03
633,209,103,Mutton Korma,2025-05-20,09:43:00,Delivered,949.14
634,65,121,Chicken Tikka Roll,2024-09-19,21:26:31,Delivered,3872.51
635,112,126,Mutton Seekh Roll,2024-03-15,19:23:15,Preparing,2845.82
636,125,129,Tasting Menu,2024-12-30,08:53:55,On the way,454.22
637,314,144,Rava Idli,2024-11-15,00:49:33,Delivered,3761.69
638,419,173,Mango Lassi,2024-11-27,16:24:12,Preparing,2057.21
639,92,189,Tandoori Chicken,2024-08-16,19:59:47,Delivered,437.48
640,359,175,Chicken Biryani,2025-06-25,11:41:21,Delivered,2248.83
641,456,140,Seekh Kebab,2024-04-15,00:05:51,Delivered,3177.2
642,294,168,Sizzler,2025-03-18,00:15:16,Delivered,565.26
643,371,125,Seekh Kebab,2024-10-14,09:05:27,Delivered,3514.87
644,248,196,Chilli Chicken,2025-08-29,01:43:01,Delivered,1736.62
645,164,169,Upma,2024-06-28,20:40:41,Delivered,669.22
646,203,123,Steam Dosa,2024-09-10,07:04:41,Delivered,1714.72
647,279,179,Poori Masala,2025-04-21,23:00:22,Delivered,1806.26
648,476,200,Mango Lassi,2024-03-11,08:28:08,Delivered,869.67
649,333,127,Grill Chicken,2024-06-29,13:52:04,Cancelled,841.62
650,337,157,"Parotta, Salna",2025-03-26,14:35:13,Delivered,308.08
651,91,187,Chelo Kebab,2024-01-19,12:44:08,Delivered,3023.95
652,137,103,Chicken Tikka Roll,2024-09-12,12:02:43,Delivered,3592.53
653,237,149,Mixed Grill Platter,2025-07-14,23:20:45,Delivered,1975.09
654,354,138,Special Chicken Biryani,2025-04-14,09:24:33,Delivered,3803.6
655,400,149,Veg Biryani,2024-07-08,01:39:20,Delivered,653.38
656,115,136,Chelo Kebab,2025-06-11,00:09:15,Delivered,3895.96
657,287,114,Mutton Seekh Roll,2025-05-15,13:25:24,On the way,2727.28
658,107,186,Mixed Grill Platter,2024-11-22,06:58:11,Preparing,3276.55
659,180,112,Grill Chicken,2024-10-21,10:32:56,Preparing,3584.46
660,281,191,Tandoori Paneer Burger,2024-05-21,11:21:46,Delivered,2630.8
661,442,140,Chicken 65,2024-08-01,22:09:34,Cancelled,3455.59
662,427,154,Tasting Menu,2025-03-27,15:42:20,Delivered,3281.38
663,341,193,Lamb Burger,2024-09-16,10:49:10,Delivered,775.58
664,251,145,Upma,2024-04-02,06:17:52,Delivered,3160.41
665,144,128,Fish Biryani,2024-07-29,04:32:44,Delivered,520.24
666,375,151,Double Masala Biryani,2025-03-02,22:42:40,Delivered,3472.15
667,401,165,Poori Masala,2024-01-03,15:50:13,Delivered,1693.43
668,79,154,Mutton Biryani,2024-10-15,17:07:27,Delivered,1608.71
669,265,200,Tandoori Paneer Burger,2024-11-10,06:24:59,Delivered,849.73
670,460,184,Chicken 65,2024-04-19,11:27:07,Delivered,3536.75
671,353,182,Ghee Roast Dosa,2024-12-26,17:21:00,Delivered,2736.43
672,70,102,Bisi Bele Bath,2024-05-12,06:05:01,Delivered,3888.59
673,345,131,Peri Peri Burger,2024-12-19,19:38:53,Delivered,1702.64
674,248,106,Rava Idli,2025-02-11,23:11:08,Delivered,1117.84
675,356,193,Double Masala Biryani,2025-07-25,15:10:46,Delivered,390.5
676,430,101,Poori Masala,2024-08-14,14:39:16,Delivered,1198.78
677,258,143,Special Chicken Biryani,2024-08-02,21:46:16,Delivered,248.84
678,245,141,Paper Roast Dosa,2025-06-27,11:50:16,Delivered,3128.53
679,298,117,Mutton Seekh Roll,2024-06-12,09:54:13,On the way,3890.31
680,65,181,Chelo Kebab,2024-08-18,06:30:02,Delivered,2669.97
681,356,148,Upma,2024-11-03,06:44:24,Delivered,1432.91
682,109,169,"Dal Makhani, Naan",2024-12-12,17:01:38,Delivered,1274.34
683,176,122,Chilli Chicken,2025-06-23,06:39:50,Delivered,1986.17
684,280,171,Steam Dosa,2025-03-09,13:00:29,Delivered,1022.1
685,119,197,Ferrero Rocher Shake,2024-08-10,11:17:06,Preparing,824.23
686,18,126,Peri Peri Burger,2024-06-10,01:32:15,Cancelled,1480.53
687,456,112,Keema Pav,2025-01-17,06:18:33,Delivered,1349.28
688,73,170,Ferrero Rocher Shake,2025-03-27,17:14:00,Cancelled,1214.61
689,118,192,Veg Biryani,2024-08-11,19:57:57,Delivered,132.29
690,469,184,"Parotta, Salna",2024-04-01,11:45:26,Delivered,1377.46
691,311,160,Tasting Menu,2024-04-21,11:10:32,Delivered,2103.74
692,234,161,Lamb Burger,2024-03-24,02:06:47,Delivered,1990.36
693,146,139,Mixed Grill Platter,2024-12-18,23:37:15,Delivered,2743.34
694,377,200,Mutton Korma,2025-03-29,22:36:59,Delivered,3473.97
695,202,170,Mutton Samosa,2024-05-19,12:34:44,Delivered,2809.5
696,16,148,Mutton Korma,2024-06-11,20:17:38,Cancelled,2125.25
697,183,186,"Parotta, Salna",2024-05-20,08:50:35,On the way,3266.52
698,407,110,Mixed Grill Platter,2024-11-14,18:59:12,Delivered,3574.78
699,275,149,Rava Idli,2025-08-26,10:48:49,Delivered,1227.14
700,138,158,Mango Lassi,2024-06-28,11:29:27,Delivered,553.96
701,58,191,"Dal Makhani, Naan",2024-01-23,10:39:46,Delivered,341.6
702,423,145,Pongal,2024-10-07,07:04:34,Cancelled,1432.7
703,375,185,Butter Chicken,2024-08-12,13:21:17,Cancelled,2677.79
704,46,164,Mango Lassi,2024-08-29,23:22:18,On the way,2586.71
705,214,155,Special Chicken Biryani,2024-12-24,05:19:15,Delivered,1933.93
